company,job_title,location,company_rating,job_age,job_link,scraping_date
Guess Italia S.r.l,Addetto Alle Vendite,Italia,,17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1503&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b1fe61cd&cb=1677590695401&jobListingId=1008464381753&cpc=80CA950050679DE4&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-7477f64e3eb1b4da--6NYlbfkN0CA67G_SAGmLKr1-1zGryutA_KuKy7K8eYaAWAKkAexSLJ-g7tP2z3xY-Pu5UHMF1qyJ8ZQo784jUGrHvaprqR1dURmLSaWmQNpeRe65l5kDl7m5t6PYQaH9L9-WSsaSQJa6GWRfJ6qNsKGcdJRAmTTOu7AWq5fd00qyjUU60fQXw30SwJsUsD8VSvwoqUtkI0SPWJNFDtcFJ3XaYmQKNLn3txZ2WlRcg7p6TI7H3JbhyXbKAOU-imyEl9CGKjuLebHcuh65ZnIDGbuqe1xkVkF3zs5cBHKfr5Fvybu4PYdlL6IwCMSIJGqj-wTHiQ98iQDTgIeRTIXUgWW296nqf3sZ87TrzSryFXqcGrGSddrKS0WMXXtzdY0oMg8BfHBZVOuhh2fqFVJHwU38Nc2sNBDIUFVxVJTVqXNgYcMzjx5vkE-WD4SIL1HBYm-LfWA_yUu9pImf9UvXtRJ_MhkpOJJ6E0LnTY-P3buXK2IEYZcRcsv0aWik2fpQqYcGniBaAOD9Gcdj-qS_uWsNri90F9ppY-Ir4SQj5zqUHCRyhNcKRZL495JJ5VBczVbLrBA3JFUQbgFU2O0vxTuEpUsSbLUjHmxdnqhKMbFXKPDIfZZ5mNrYlgODP7B,2023-02-28
Verisure Italy S R L,Rappresentante Commerciale,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.4<i class=""css-0 e1cjmv6j0""></i></span>",27 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1504&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5ded5860&cb=1677590695401&jobListingId=1008440675399&cpc=427C69BCF34A3160&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-a64406a40f86b3e4--6NYlbfkN0AahMpHASL-rqQOt-rayfGPjlZqDLP80wvjLoSAvCb3DA8jzMeSm_CwGEu8BCQJ2UNcwUanCnVG6PWv8FBn-VlNlmE1L5yIBxUbYx1Aw0cKSB0sZDzcNlvShYGc4ODixXhoRNSO4HV7iuGaF84Lf_y23AGGQ2LwYvkkyPLMuJbqCgytvyeyCeC__-VwDTMS2TSWZJh0Waqn1VpuKJAkduiRxyftEwTYK8x6tuhefxp9y9AHRSFaGHIboNstdH3ryBC1Qza--dXDG2Ap-W_Q5yN2LJ-VmbSCQTJR1s2lmcXG1Ouse4n8JOp5p5nRVzf6xuThB-NJiPPYcv-qOMmd3OhDHiiMN_AqeeXCM_11fk6A3JAH4RT96iKHzbvgOgURy_oz9xC1xVaZdtqoY_PJP5wJLM1sztDq0Lqd-9HtqmeIHOyKMqpwiLmrUynrbkpFIf0jbd7QDmW9K1TMVgm6IcsEYdg7dWFHuSgZfEXZvMP1qOo0nXCypOfCrB147ewQtoZAfhZ4w6hK9_e6x1d2zBlPAgWNHIRnjPGVwa8_dTfKHxQ1w3f8y35ZtKOExQFdoOxwq6Yps2B5rsTwF_6XYXa7,2023-02-28
Yeswework B.V.,Geometra,Italia,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=1505&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5719d846&cb=1677590695402&jobListingId=1008495483149&cpc=9507B69CE123BFBE&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-5d2ef04dca78a1e1--6NYlbfkN0DVWVpzXZsQsPbvuwLc2lWa_WplDJfu0i7onwuQrPPz4l2iGxSSD6fQne0H9hcBX-W0qVFp4K2TM7zmoe_AYEqV1HDS_uRUw-t-4UCkU5gwI3X48-zMjMXC-rewkFcs1KeU7mJW6div4X0xnFzwBdLlTksf1RFcSSGgsQfZ1HjGDTaKBWRoVZ6FhoWqvK3Dw0pyqvu_6nZKpKNTY8a9yCfu-HdcpNbPSB-N_pAaACUQR5GgRC6rN4LAvjmsFdjd8czZ415igGjL1XQRoJisyoiRYzzyjCW4qjcsakGqR9Cc4CPiYbt3lL5p1tH-3f74lGcdnJYNPSvxQyLLFVSk27nogoOWlRqG-Ea-x-PQu9LNOefdsmqo_GwiYJGnjDbODQ-seL8UD2J3wyOq5PO-dmeY8gJcpFHvgD_GAxcORbpx2irkoTxdVe5EyhT_qZfiRuhojl-feeV2K8wZdG7BapR6uHL5dfPafaiIuvzo3QLe_7qjt5y-2JQvLrIehQVSvbuRoL39OoqWuFquHczaFkfTqQhpes8Yx2n6rL8ifVOWbEZvTGjkopwG0bSfwEI3KFm945t7bZfEl3A0j5_oq24VcLqXG9ZQCEQ%3D,2023-02-28
Facile.it,Responsabile Commerciale,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">4.2<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1506&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_89cf1c43&cb=1677590695402&jobListingId=1008428542711&cpc=23D1D7905F5E0EF7&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-9de9e4429e682922--6NYlbfkN0BmDrR7OGR9gJmF054fDOj_Irftsb9Ib-ykftL4-GTXRFTKRWP4aEhPdtGYU0uzziyByPg69YTdLMCakA6i5STr3NYrHxVntkiwvre1ra5QIHsBWyWtRjkykNtrmuTRG03d6CE59kcbq_G3XYOw-Dckdex0aHIaQSEw2-5GIcynhmAfsfTrPXNtEKdnuRd_jd8oR5-Gztul5JoC_Yk6P18jZ4PTqd7nDEOZddMunMqbMrPAgO-PoyaDyVj_sF7l9zLzr1WgzRz7BawWQyozcqODTp2WbWqM-fjTV_qeJ6n2CmbY5d4w7D6z_uj_bPfT6YjEnyxP6AEZDBiMIW_C_bcEmbWtrYHGicHAnm0HyNO2pNooRZ291wgoArodCX3ukq2unZOGPHxfw9q3KZ7vpAZdOfBz87RJ0bhX5pn_NFt109P_FOY28EQeTmcEI1bTxir-9KGEqjDskezmlUYf6pWOjVCVQSrGoSTNcvGqhcu3mqK20WVs80xI2kJV7v6kaSHA5NFwgfvS6JFsysGYiUPgPRU-ptwbJdHwJkfe5rJ_aU93aF2UexSs2XogYCZQJAyKsBL5HqH7lg0mfpd5ivIafKBnusoZCNdsGlX2JyfBiSG7c73Ev-bnchA67yVbG2eeAIFd3RXwUTE3oq9AmJJK,2023-02-28
Dentego,Odontoiatra,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1507&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1f417ae4&cb=1677590695402&jobListingId=1008478069058&cpc=F4855CAA298D352E&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-a74ffc6e5b65210a--6NYlbfkN0CTrm4o9Q9YDJAd4e6Wx7ktIWl_mhvRAUtKHsqvTVxUxsGQqx5rurymRocrkVkzkvMF82D6b4yriA5haV9mqddVXr92RqWTsKGtGggG6RC0nBr63YQdGM1Ac05wyZVc4oWtey9v06ofvYHKAhA9Ukrmjl61LV5RQx8OlNJ4-sXviMjqkdIBu7KAB1wLf-0BkepHD2d-vKEkPj0U1puksQc67G2zclQ7OL95pM-fgYW3fKiqGi63N2CJlquTbOom01IKbwbVyyAMGMuwPlTGMguzOa8XDB6F_xnyu3lU6L84n6kN8TGzb3mUAH_mk-ux89faFtdpRPJ1OEDeWGbxWl56bJ2-5rDqliRgjl1Kul1A4XEksr5hKTqZNBdgGw1T2X49yVGImSDagFDfxkhk3kUi-HmpHJkknnpZNI_Qp6nQ9DCrtdhleXFVDX68K9lNSh38fIt4OBi-N49kU8_PdtzLo2HOMzfXjKbhe6hl3CKminE4prZgnI7gJH6NOsG-cywcIUMMezPP056FDhLC42XuTzWWdK-lKdiq-jZYTA4Tiinw0ysvqEDW-yi1sQ5Km82ydkjzKpAmZp7e0KHa7cb65BGsUmOW-o7VhNy2rYUkm1f8T4kf1-BuufDNrR8iOvAK6_gGRlPiMA%3D%3D,2023-02-28
DENTAL CLINIQUE SPA,Senior Assistente Alla Poltrona Odontoiatrica,Italia,,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1508&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bf0612e6&cb=1677590695403&jobListingId=1008493399811&cpc=678FF63AF7ACCB7E&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-c70cc7f50e0abec6--6NYlbfkN0BjrLiXh33nVJS5N8YfV80V89pLwIJlhdsTBpkWxGqF6TVdpRsKk_rLRVr_kfP69iXA6DetfKTRgtz5iWLvk3iMAuS0M3ohjjCPPJzpT1yLEllNyLpG7WBkCtBqtYIPV1EKqFOQy-kQ7Wg-wV6mFBsd6abyolduMDnFH6bBzadrjlNovgLhKVtcn6ljosS523fM2ZuglqbPTF4ed8JZV2kP5Yxa_yCXaJ1JRjAaCvcWyb4xOhi8rVoRPdUI_B03oUKTfA_Ni-UEGrm0eXmTGcLtGA5_3Bcr53YGFHwVtoqD9dSwf7KDeNl6NLH4lPfMS_ZktMBBBCJYeJ4Gxv2zY-qOXCRKGn9bwp5AM-NQe8K4q9x5RnsGpjaVKYgUtjRL6MFpcDHajtnFlvGQ77URa0EUoUza5C6KiYmvwb3Wd4lemCsNCsWbA0YFHFSoiOsbJJiaV8Q7L2m_x31bls-F5HNa9N_zHfRxvClhTWyLlnD-i1ODkC-0X0sIaFSA71znmKnKcHZFjZ7H5U1Wup0Yw_L0f1taBR7ZBStNrPntYltK0rk0IQinm_J_wwD5Zbpha7ex90Gz_JNF9fh_rTqgzR43,2023-02-28
GEOSYSTEMS S.R.L.,Programmatore,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3<i class=""css-0 e1cjmv6j0""></i></span>",27 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1509&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fb3f6f2b&cb=1677590695403&jobListingId=1008443194700&cpc=0A88B0016E52E137&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-4e9fc859bdd338fd--6NYlbfkN0DUu9eo9E1ZhaklJd5FfTtI0Hj_PIjJKVXmNaCSc-Vacgf5QB-SGlTXBuo1_ZvxTuGc8BF8TUuqYDyELmEY1a3iO9Hij5usfCMZYxthwPDX8qYh_XSYt0_DO9pMmdVztJxWT8hpKbwz1XY-ybJDyByy9hiIXwZ_aef7y9C1y29NlR5wZVA5vOuXnINelsmfBFUmySBr6Kstfb0UczXq5TF7YPutbhv5V5KV3mn3tjdSye7dw5XIJxJ4_txuPnFL7-Pt_DINm0x_RnB18zfMn-bqZq9eEGvAVVlRcb3JGSMsH-dA_kIzFnftJz2kQV60G7ZcK0FqtKKqfXAdV_kV2bLKYG_lE80edYAR5vDhClH8ATe-qRZenyCwd7xazBpVXDWSVIb9UY-SsMl8VbMQhqAerFJBiIFsNM-GRo4U7V2aNB0blfeREIueU4V2hW_PuWRl9EV1eqAAflcfVAv1B32Q5Y118MQ0LJ5t6c4s1r_Ja46Wscavd4XMAonGejJJJc-kUITUYB62uqBIKLc74R-cQBT4FAU4wUzINcuRTWHpG5L9yNZbsBc3QFITYPFugOKih5x0VihwUg%3D%3D,2023-02-28
jobtech,Junior Supply chain specialist,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">4.8<i class=""css-0 e1cjmv6j0""></i></span>",7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1510&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&cs=1_53737e94&cb=1677590695402&jobListingId=1008482957293&cpc=632C08DE5A4EA969&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-dee6188b6d7f5fb5--6NYlbfkN0BhUQ-HNNcduSXnf43rV2y15v0z_WsvNujsSbY0-jJgEY4DwK68Vcwz61Og1OIN7jp-5Cex5iAOrmsnhDDsX5ovaFxdSiiY5CCvwUu94ZUvrEg1Dobty58Pc75yjiE_CxbmuUTgmKA4R5gwBBXuBXz28QeduK7IHoljhRXEqGl6b_R-iO5meSiPoLBCbTS9wPjGe4mfpGxGizRsjE69aiXuFDfTDHmzQZMTJIArEUfpDUK-on4U8Imu5GMT9ul5Y5lQZTc7nYSk4sicOjaU9iVzZe0PfdqVFYlfuM-kRSPYwgkONCoVcFRpPx_jTsdMheARrOt8e_JLxjMQpADQZMyO8YI_CHPFI65wZGnaPK1OcVvw51MG5t1jTE4ecYVjVlZXBoAOQweewRbSWhMCAGRfxHg04pgYT2-MpUEXWhlXTe6e__qies_v-j-FiW25YTjeuUlRZ3axpDFu0UK8ncuDxxnmuAFki9pU-Jd3i05dWfjorQ1_BQsd1_G30FhsLBz4jQpDqvU7IGRIL7LiZEmsxSb_OkcErbUCzAk1fq1QW7OZ8wjZI2V8CofEO-c-Rgb1yXfPt12uJ5klxbu5XaCAEgrjacBQzNhfav_0k6iu2_VBO6Uj1mVv1jvoLeNNkAiSt5Z89Th5fQ%3D%3D,2023-02-28
Dentego,Odontoiatra,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",24 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1511&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_55c1971d&cb=1677590695403&jobListingId=1008450768329&cpc=3C4EEAA328E8B31B&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-870784cb36816f98--6NYlbfkN0CTrm4o9Q9YDJAd4e6Wx7ktIWl_mhvRAUtKHsqvTVxUxsGQqx5rurymRocrkVkzkvOOgmKm1sqaYtrpSPEk3QdRbvYBya3lnKxaKqRdYuFwMaq41YaZ0fTMNvPBQmSwktHbacQd44TDxxUCHMG2vETjIWnCpKVeAzcaKOOop5fUIt1gFFV0oq9V6p-dj44k5qRkiZF4v6XHnH3FhdM9yRBkm3sI9lAW80R9g5IGDGTJbhAfZtz_eIa2oIKLwyU6MfZGsSDsFxVDLAj8g9mRgExFD4NUj26JFveEWkzQ6AJkz8we6TWL_v_xtCym-9T8w77Ml8huoOrfsI3H0pigvKhxHY9iL2bbhvSqRi4aW1AtYPN_Mg1uvltbA6NygAo0O4JRXJh14RXszoIebAht4cOtJTdZC9ZWMA30NIVyQ4SdTGscPdxx9A_CTgEzykTmT9J2NxK6DhvlL-g1N1VKbZX3Hju77uMLiImogOD0FVchklmfgoAa1XvaQmZnX_oyN5Mn--iksP1ri_nBgBmpSi5MPxWEZz5difwRHGiZYap1p-hZsBxRQ3BzLsiHdJBogPhox7-iL0gblD1hiI7XHCf5xgFqBjA-NsUy1zq3CG6RQ-_k_MVVPkuDCf9ki0Wy2gqRCnmzTibSmg%3D%3D,2023-02-28
adecco,Ingegnere di Sistemi Informatici,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1512&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&cs=1_12bad18e&cb=1677590695403&jobListingId=1008481190402&cpc=853DEF62E69EE75B&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-c88761f950026e52--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK0Ai5t64DnzvEHkJAl3eQum-HvRywUnsmLy4p6O61qbUcTJiP1X-Jc3hH--sEJB-OHgm4xyYaGeq_VMYGIt_y1dZlvNFyprATZLBKSoKwacrT7_0jfXcGNIhAJn_3rEat7g8x2R_cYxKmUuSQn6XUu3dRsHVJIZjVbwMJAAx4xw23kxvEzMeAJQ1JGIvbdNELx32ZgC6zvEEpIHM9MasCzDhSLefS9g1cJXUoOrVbnK2_dRwB6fqwWdl3R5VIdsoHHz_X3FHEv9E5_4z2fDh5XaZvT9U7lLdQzx4BjLxhcx4sTH6DDwZbfjRbhrNTeE3Y9hSmBtgU9HXwPOpWZ_ImkjdARLluju0P37GXthyoRVlZyuvgebRzs9Rzply50o7AJskGRW7TBXg7Pnpg6fJDU_UEjXdiiIUHlN8p0ermCqfHfZyF3jmyR_5PJj8AHUICKWveUcq4HE0nLoLRQCNHXWB6MFsBns_WCAaNaSsruHr8RFGQ-KO955-X59y-YrVL8U9M9Ft01IfFUdVOBos0qzhia19qV--kz1lT_pIqniuOBUWUd6TmjS80ab5p9ZGg-7TvMTEY6mmR6Iz3G9MiDJPd6kqogFYZs-p6e_9nsSCpx5WzAct96-HQQm-CpL4I9qS-lZFNeOM_VljEuq_u_Gps0rPnF7ebOf3MmetvyDqLADhm8WeuhRDa5_iPCj6tEvhgmu66KjgIBU_pWEq9q13jD2LRY8SwfKDW9pJjWnB5Br_qUk7qNEt_T4R7daiVlkgRCSu_KegfmbXUqA8SKYuNPOC9_FBDgzkxoIpzf8l6fQ9RnICVRA%3D%3D,2023-02-28
Dialogues et Solutions Korian Italy,Medico Internista,Italia,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=1513&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c70e6395&cb=1677590695403&jobListingId=1008497085574&cpc=55FC80EBF760BBE8&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-4d7773d808dffd16--6NYlbfkN0DKVq3kIoEBzqH35EgkMlodp8KN1VlFYxcvFhl5oYvwkUTMb04SGRO5ROSZY1VvX4NUfmDf5a1v11YE42Rjr7lP4wBQ0RbUOG1Flh-ELz1Fs3c0JneQQM_Q_mRX8YVKiXAQ2ts6K-0KoSQDW23XqKchqobWZqXwp80qxjqZpNfTT5cfPeYi7wBJh8XDpAruJlrHzGR1_WXJ0VHI7bJ6M_tOAKGnm0qDto_quwPvqohkjLSYc3zHZHvHl8V32HurCsJQt9xofH2F6DmnOfwwfkf3ZRAOpSMOsaPVHY1wccYUfVKna9BRo86fYtalKAAWAPwV4A5yGtdQdPeXB59AFeGrH5r33djxL0d1knl6xwtYNGEgIKmCXuNB0ulA7jqFE50O0v4Bv2DJCCJ8RWmMLGKVj5O5Nfq0iZc72AviHRVp8FalUmRi4n9n0z1T4w93WipRp3n6PZ5dn_KJTFDcERASdvPNF-IGBt9vDI-TZBU6k6W2pm8bL9d_zUpCy3EKYhVFxaUGT1YLESt1IaSRS3je347bY_D6EcitmSECWxvKXD16JPgYppbnCE1bC-QTJXzGTkEeC7fvaw%3D%3D,2023-02-28
Umana spa,Contabile,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1514&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&cs=1_6c4a2148&cb=1677590695403&jobListingId=1008485243650&cpc=2187E14FC6F1B769&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-6dc33c21a11f27a4--6NYlbfkN0DBkioJ74HNRv1kkbLI_dqC2yEDIKgJL0nBFSYaLvAaBKZdwsjGyz84gUGVgPPKCPrHAWXx_fVKw2lAsycu0l0FGBXHhTBV_G7raiYgGJJRhfYMFY0DYJR1A1pMxXsOngstk4EubkkS-OI0mMiL3yUNKHqvLbdLPDGuyqZMEMwFehQcwvfFmPBz2RP4rw4pdPtFNPNIX5zFf39ndyeJyMtEeEpauzcA5vb92-PKfYpxyiBEnilh-hpT2769ONrjNRMiTzLEcd9VJnUSuCC_q7NIgAxAyJchoq3brD-NOTybs6XSN2VW6v-DOPU5o7ALLSY95u2nQhSeDVFH_xfQAMpJOjWbV9lyu_by7XMyvML2oWBhT3d9muhrhcYFDhpr_U2Ll3UTlJQ2Xp-HcI7Y82QPoAJot1BfgBh7R2Pkj_zRz2mgzHWOSignRaayS28XcmVNyIp5-9qxzbz-OE458RqMdoJAo9R6wFjjL17JpYTYnqFHsqHjfCG9_21Pkrnv6iPXNbFsdSmJ-XIm9IwO7hS6vGGfCQ_BHOHYMggISaTi1MaZBlyWF5MWZ-sNxLGpxD4b795kJm9I-x8Q8cBLSFcL,2023-02-28
GEOSYSTEMS S.R.L.,Programmatore,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3<i class=""css-0 e1cjmv6j0""></i></span>",27 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1515&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b185e8fa&cb=1677590695403&jobListingId=1008443190405&cpc=71D4EE06E32D485A&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-33735c23fe0c195b--6NYlbfkN0DUu9eo9E1ZhaklJd5FfTtI0Hj_PIjJKVXmNaCSc-Vacgf5QB-SGlTXRdxy_IVq-VHQConA8_2tLsUhS5mbc_HfUdJOtoYaH-rzfv6jCoO438Q5nDjUkDQnk2SouQCE286N6jesw8EfXIVsVLgcsiDx8wFiXxGs0zlbfO3KggaKgto2cPOxjQOs19inasAa-wWjkS6n9nE6GCI5EI1IGZjpPTVuugDdKrmtlsWNb7ajMQhc-RPJWnDoYwDX6jjH77f9HCvG3oTg1-TS5xUZ6rlCxUgbLix8pdUZ2GdmrpImJ3dJfV9fPKGBGjWLZhm-roOeWrXIRv-kDCn1y2zbjCUZB0_XQPm1UkYhjqur3wq3fOh7ugUvROb0cHGwAlKf4mA-UfB5qckl-xs4EvCHETOHkLI9jbawfBofMgbj27CNxQugJoPa1GiRamsZ2ANwxpIiMlR-6v7rhv_yg5h66nm-Gf-C3HP-lvFUOgq_yJ8BRHsGZ-TJ3C63G_q3JhHvlp6lpo4COFKhvzQwSYNNg-XsobTxmRj6SEk5IboAr301pRF_5zsTS-3zFbP5ZV5FzvCH_v8km0yK8g%3D%3D,2023-02-28
Locanda Le Piazze srl,Consulente Estetico,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1516&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3da9ea03&cb=1677590695404&jobListingId=1008420983752&cpc=DD81B0F02CF16109&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-c3bc2e94098fdfca--6NYlbfkN0CGIOA3dqyJLfR_nkPSDhrwfDzdOSbDr3wzjMXQqVH2gcwe90VM7sJIredI-EXMn3hb0A3pSrHy6e5Gtui0nxi_ud0NyrUMUp2E0soqm2Z-U1BFH5qBy-1TW4whiyeYzIAStWLjGiqs6m1T1mde7DXTkPJ1LBGrHyYh9jUDL5UhUdKLJMzgc1OKQKjH6fi6EQJBKejz6o_qetLdhsAIxLib3mTsd2rvVJK1qLlzr-j4is9y7CwTADr0yixxGFU0F9yMb7G0_l0NzrfKSYc5O2M2ZLV-sFSlpx4OQGR8_zd2-pD7n65qO9rrS_m-ek6ecYWjmnibeoGXAgs0JddX8HWsgbtpmuyOCxdwpyFUPAlB0KLDoePYAOS4GkCI0rFaucT2xTRmHPSMF-9J92s1tQSBtAyPkMNSnGpd1w0eWF1e63eXrxU2iV0U0HCCSULbkbXQG63AopRa5zU47T4phelMzpvecpCd5leHoA0O4RTtqKU4Hs7zS8L9CfnMs0HSqdq6sJ6mEXJZ9yrSkyv3nXPyHEePyLT5Q3KhaSXljwTFIiWN1i0FgPbKMPm_K0PnEyhQ3J6IMSvnxg%3D%3D,2023-02-28
Findomestic Banca S.p.A.,Operatore,Italia,,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1517&ao=1110586&s=58&guid=0000018698328c7f995bd32f1097b8d6&src=GD_JOB_AD&t=SR&vt=w&cs=1_5c272f3c&cb=1677590695403&jobListingId=1008487360950&cpc=4050D81B60456B41&jrtk=3-0-1gqc353512f3d001-1gqc3535lj47i800-03e07553b7555246--6NYlbfkN0CyelwOgLs6HOGDMccZNmBAJGrtKCkwEm_4BRBAjw2Xj95lbBt2RbjQQMWBYvh1hhQ6BHZUBeIRXfBpXFypip2CgqCK-UY3yaDgHNRGoyVUqnaTx4QZBYnHXIp_C76dj5AS_-Tsyp2PqoeHjVvfzxPT8gaCXv8FnQsMww-gYjbU6r7USxtrDUqy2FzNXQ2Y8la94is6azdW3Saeu7EyYsyqp0jKb1ht5W_7N-EKmTQGnEh2FvuYpbMJbD9sQxRZzweUlwV8hLFonFEtPWm5B920A-FKoNEfUIn_c9wDEyoISBINt6HMg3d2lhVQGoexDKER921c8Ef8TlxiveZIua4zMMVtF05QCciyVCIDoSSspoSMZ-yTUlQmxVNq4P3C9Lb_YHnZ8kl0WpaRCSQr4Qc69Q3q7XfHLW7mtUGOIegqjE6W2hT9e7re0Ktyjasw6-W5ctZSMAd9MLR1oMNaTToB4qacAxfZfdmzPxNjCU2g4QzaG6omVr2BUT-YzpEjdFkahUgdbwOhoLn7kND-KwXXg_fQam-iOWbpY6hppyDrSECBITg5lhoCbsnMQqD48OACXmKfD2JgxNMBC_pW_hpo5PMG-fJ0cdgRT5FlmkL50wP6WYW3UT6yi4945uwle4GqFzSMuEk-IwUvV2adG_jX9L0HxnDuu0LZtFVMl5We1y2_QP1aSOav83SDPEIRq4gV-squV1TkI77a_BLWLsED6_xwV4ih5ZvddWcBUlsEArKl4yPN9OjP8kru-LExMBMlvQR0XeTwhC5O-yIGd-JcZvg5uxK8nz-Sjcc3dzjsRUxYLGOSxDRI5TT42SSNWsM_jBnxS-ufJ2T8ERD18c23rNNBbTbahgxofqTnehXmGn9wHC8KLQz-D9paydWIFV4%3D,2023-02-28
