job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento
https://www.glassdoor.it/partner/jobListing.htm?pos=2423&ao=1110586&s=58&guid=0000018656316cac8e57b386dbf561b1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7a211b0a&cb=1676483325458&jobListingId=1008060748797&cpc=923E3B470662C757&jrtk=3-0-1gpb32r6fklvp801-1gpb32r75irmn800-16e950784a6219c6--6NYlbfkN0CrMSphd5dnDnAqyCMbF_EBeV71V5YblsvDAiY3PG5TWLHbsbClfs1vnEW99lqJD32m5ZWWSRM7KBDNQ1vJUFnuzrY_vxjH8O9uSYSk7ithn156naVJo_XdemNoBygfVPLGnoacuvnigAk0imHRAEobhzQQOMeQLbJqL7z8oOf_dBo9qUGRvCI79rwCHA6L0UtDsXLgpg7PENDVBbFI5goRh32oeHV3UuAFpVt_X7krrHPwPcbL_Q0b1U13I_jumhkOmGsELayhYgEacDWwm_SzHnKbD7jShF81Mq89cvfkyc_9NhAp5I-i4hoJ0m3KnyQpSdDtiE4QTdDGHrNN-tPtaeJmaaE_AndeHxbOt-ZRBGeqt8wPHgaYwEL233oeMjSTDIXVqR5hx1PawhPLu72J9aCDq2xdLUUIz6R_YeIeBkzFO_1WItRa60fOXy5zkjIRShUxnmE-sj9P0pwJ-rF83UKS_lPBDdVvjuQyuCuCQUqOzYfOTs_CbzHk3LzAuIDOJUfeIEwDuBhYVQEgMcxpCYzBneQVEVqhZaV_wumD6d0ThxyaCOPUlSSi32te6_a3xVSWMpybS5kQzHfAO7vMlZ-NaN0Iz-qYC7x2BL8m3A%3D%3D,1.0,1.4,1.0,1.0,1.0,"Madrid, Spagna",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=2424&ao=1110586&s=58&guid=0000018656316cac8e57b386dbf561b1&src=GD_JOB_AD&t=SR&vt=w&cs=1_76933df3&cb=1676483325458&jobListingId=1008400307841&cpc=34670CD602BE5E55&jrtk=3-0-1gpb32r6fklvp801-1gpb32r75irmn800-f605ed460b12d340--6NYlbfkN0DaqLoIGYbn5Bxz2xfE6bNdCvSoDbO_-uJKCeomRlsJ69OjihckQdktvh7E6T7oOJd2glvHUxwc_-QEZo_aWuWl6g5T0Ibzi80ezSjU34MA2vDh-dZZBwtMIF7cnqyXCHlbWHBpLJHeq5dTaQztRf9qjmM2v3c308_mw502f4O-eT8gomkT2ruksvZdlpWmjwTP7zNxa_tw3lUvx8FPNt-bO31Q6BGAiuoVuGavXqmTr9R1ogF5NVPMKWnpkrtCTEWFtuz6AmLD5cwTKFE1lkLIrODTQDB_5WRt2i3W5H0pEUE1zsS_HFbcZJ5ykOeREtUdiJbM6IWv3Esr-s154u9ZFiP10QCdrIMcyRqIGWujcQaRQJqTPRskNTUcUX3i9eB9cDLf-uYPJNu8WhgHoxbYezomYpGktGGRROEcNtmRTEFwltlP9OdOWe7NIyBT9ZzjC1XkKpj39nijJuBGk4B4jtqwMccgQVPM9HeSGr9bUih7SAYd3QUBq1q4vN0eUbPsjZQ0CnFiTVqkCg1ISXBNhD0YZeuemK37DjiLl9A5tz62Y3UvIkpJIMvZENr0kG9rqaIo4jgneJyQ9jYp0zADDg_dSocERJRcP13ymAEOls6-EAAqx0LVUQTKM_PlEfhcfQcDpwV-5B0RjMyHILHGQ5LOW26zNuU7hAGJnTd8YdtvSCgZ964ffK6tcLG5J4pssbtvVmMN01knyQ8XbPo2,3.4,3.2,3.4,3.4,3.6,"Milwaukee, Stati Uniti d'America",Da 5.001 a 10.000 dipendenti,Controllata o segmento aziendale,$ 25 - $ 100 milioni (USD),1953.0,Consulenza HR,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=2425&ao=1110586&s=58&guid=0000018656316cac8e57b386dbf561b1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_234dd16c&cb=1676483325458&jobListingId=1008241764153&cpc=A1E2D04CAB10975F&jrtk=3-0-1gpb32r6fklvp801-1gpb32r75irmn800-e16bbd15ab9d35bf--6NYlbfkN0Dk7D_v-eG4MIB-VFcoS1pYpvRsrq4RMO2plCBSAAd1SvpAkUMJLSohwNRsKsR-gYlnQOm9e_ZDxu_fUPnnQgUzzUaCfobvyVsnmE1Xt3NPXDzMhBXyoS4AWlTfaN6rbAtIDZ1Ody6XwlYVRG9urPb9doeqLvXZFc3iUHOG_SiwbVJLMhUm6dotEqk-rG-2oSomkdF4aMZi6vtu-mTK04xclOCqSyS2_Kp0LwsMtfxc4MhW0fd1c5F485566ibAg7taA7SVKlQ0KznAlaF7DnwU6v5G_m9OSFpbONIfr7fTEKJNMXbLXBBzNKWjkXW4UXaEN8OWEspZ7c3VrsYSWW_1BJf6fx8U8b__sKA2M6yhui_Npvlh3Z_-8e9NmZdgjqUdwU7-4eGX2dJLX6m9V7rI_qEHsx5xS2P-14UQ1392EpNcaJADC3y4exaN-Ab_jUesi_cQoSJAFfegS3zZqgK5ZToMO4GaCrYizVnIqb5VAmqxiu919Qvpcmw8ktcg6-cybOI_q-xWk8A75su6BPlbpWQZlBVtZx8GJuSbR-hLNfstiKThPdnI8HDKEgStAu6dH-upGIlMGWMOSNhl5klc64yQr6uBexH-bp6SMnmuWqdgACVYvWcrWjTXRNAXN3-aVqvo-AoPZmzu_Aul5osYxm15Yb5FZFc%3D,3.3,3.0,3.4,3.3,3.5,"Parigi, Francia",Da 1.001 a 5.000 dipendenti,Azienda - Settore privato,$ 25 - $ 100 milioni (USD),2007.0,Servizi Internet e web,IT (Information Technology)
https://www.glassdoor.it/partner/jobListing.htm?pos=2426&ao=1110586&s=58&guid=0000018656316cac8e57b386dbf561b1&src=GD_JOB_AD&t=SR&vt=w&cs=1_47fbf032&cb=1676483325458&jobListingId=1008463816769&cpc=281FE6ECBEE2538F&jrtk=3-0-1gpb32r6fklvp801-1gpb32r75irmn800-a98322de6eb882ee--6NYlbfkN0DoP8nG612n6SaIo-6cBFZ4ajKscvbmOmjTSQxsFZrL9GCCvt0keq5zOVAgXX6UYAwOfGitvfWBrkGdt0nTdUWKh7hhhUqije2X0HvHFcDXXf8OtFQjyY0okTuPsxWzzokNCGh1MvcUSJRWDpishooqp6xNmZQOaArNnPbgGnCbRs0VtYiSJa5pgdWkDITrZ68sSLYRzTXSD5t5FtQwHcu7UoHCNuHuwtWIfEQv1MupH9F_HIdZvVBSvTlktvm6KZgAQrSGNTXl6crcgYPw-2k14OCNzH8rBRW_D7DTS9GhuCqb2rpnzhRHwOYfzYWit_2Hx_HdiN_3wPzQU4Y5P6Pw9RmZl3p4sYjw1o1-_gwsHoui8klm8--nQ7LmTFspAFS0lpS0SwcyEpEGzBm9qFnI2tyg6PpKe7ubMF5IwIWHa76wCgn73fYVFMq-_7FzyNoVZirlPBLlecfgVByDeNQpa_okrIDbrzcC5ZiH4I1Uj-w-buQ5UU5GB16HQ-kUYq0RFDpVKRqWkiPr7iMqQdPt9G2bxc-FNwD1mRjDLUU827-0-taECMoJop64ZD3Zz3IUVDquDwiwDnhENXF7K0uVXKbY9Syo5gdEnmXAs3KEAJ2MomBMFIP65cJMf-YxJ2jmPcgdVmLXWuwX6Rw0FhZ5ati-xvEq3up-Z4RjS2WOFh8PGJI5qOEIOgDQzsaur2jV7k8hq2aK6j5vqYP5c4qiIZ1QB1KePYfHCcLAnVvmSEyokDV4qkT0gt7E2Sq5Qlul9_gaeC9Lh-lsJABdUQL0mnQxf5of5ccpkl1TqIGtQJ3KP9SB7h017CHYIoDyjCbc8isTldmNa4G1cjzGuA7G_4w8ZTIUJz3H8Vl78bkwRo-i_JV0KrNAUorb2Em7ELGN-RJ18V4uoCyHzhU0BSsa5ZjltkmNuT3EqcYvls4Zmlv8NNZvvuZXanRqYEpEU7BjdLg_qm_TPSzYhiMqWPZNeFV1xdjiQPFO4EXac5W18r2omSi51wbLLa06lyJhpy-3diAzadF5wlJaa5H6TY0J9HWKXppJ-reu-LeChHY3YhW9QGt4Rex5RhoKloEF3laOHIIeWlVTebRD0kP2EcznCbQi8XX-6dnFGMmbYwDM_pSLvan-_JBXj4leco-lHYlwhKUu4YNw12S0p0kEMLrMiyUkmHEhAgLNRo0tQF-GGol-KDRDyb50,4.5,4.4,4.3,4.1,3.2,"Boston, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda - Settore privato,Più di $ 10 miliardi (USD),1963.0,Consulenza aziendale,Management e consulenza
https://www.glassdoor.it/partner/jobListing.htm?pos=2428&ao=1110586&s=58&guid=0000018656316cac8e57b386dbf561b1&src=GD_JOB_AD&t=SR&vt=w&cs=1_eec9b94a&cb=1676483325458&jobListingId=1008400307842&cpc=F1339989C5CB8906&jrtk=3-0-1gpb32r6fklvp801-1gpb32r75irmn800-a3dc6475fd4ffb83--6NYlbfkN0DaqLoIGYbn5Bxz2xfE6bNdCvSoDbO_-uJKCeomRlsJ69OjihckQdktvh7E6T7oOJd2glvHUxwc_1o88HykvoPgNOHFuBQYyt9YIk4AOojMS_IVwEBIiYD4SFK5_B--K1JhZObniYtqIW1a7bqEbqol69W5c74WesFWFvVjIfq5i4fE-J8m7XInTHg4g4XyU4Ao8gjpAVw8G0gel8-R60SzI_MZ3etmn4GGxNZF4OGGtiDuk0VHgNeXjRODeEDORy4QMwL8rx-JdVMfSr7baqIl4fCIZutTIyNsoK-0uzebgtzFrrCllo95Qv1lVR3afiSzpPtVb7da0E55NSFW7MR0MqDKtVkE8b4WLHxnMK32cSW0NmbPuBcbK-_Rf96zxVhm7_mdR_kVnAnnDxA5nu7cU02lwg6HsdIg7t834ZVvCazg1e42pBHxpKL7rUVXbnm6OwjuDDiveeLV5PaX_50ogmGDw3YIGQf2ajPvfsdR6V27p5thJscpf5sjSaZQtwp3plgRc1KR_DUwB7Vcz0Ex3xgAmx0iYWxeVtIjZXl1vMvKkqNheIHQBau7nPCHFzx6dXf9Xcjm_iyEVmJ24sKU2Fh4Vh7efg-VrE3okrqgFL18sHmoMS6h_UB-k_mMXqQsgvlz0kQSfH8WULgRYr5WmTAhFW3T_r6SIWArbsw-p1CvM5UDUnpWaaXihMV56CM78afM1ZKAuw%3D%3D,3.4,3.2,3.4,3.4,3.6,"Milwaukee, Stati Uniti d'America",Da 5.001 a 10.000 dipendenti,Controllata o segmento aziendale,$ 25 - $ 100 milioni (USD),1953.0,Consulenza HR,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=2429&ao=1110586&s=58&guid=0000018656316cac8e57b386dbf561b1&src=GD_JOB_AD&t=SR&vt=w&cs=1_033595a1&cb=1676483325458&jobListingId=1008296468854&cpc=C5F9C09AE97B3D2F&jrtk=3-0-1gpb32r6fklvp801-1gpb32r75irmn800-2680c46063e3febe--6NYlbfkN0CH7AhRMn6Y4-3Bay0HlXyAEvyV6H53976glmhWaxHtXxq3MEhMvp5gNQRufXYGQksNb6HNVDmlxGtswNJwASN3EBGX5L_VwYDSXsSXgFxyFdKbIyLygjKOlVaLZ9wMkrX1qYC8w-lV2Rkt5TaF86CKjS39L2c3ca4GX44wLNGyG8XbnSyBzFTSJ84LX15mExr359VttAOlspJCNgwrms4Y0C58ivSGVW8A_jzTd49uS_DlRn_dkBh3eSL4bym8QrdGpvGSPT-elJoRMMryTdZDBll-5gAywfNImr72lvb8AloRy-cq9gH5qYPi-7wPsj-Za6B2eeKmedxUMPLxj7Adoxtuf-Ln9FQwEj4FZb7aYIDU01Ma1NI1LRjucfdNUEGNqTKJITEYW6dPHXxa-XaMD4aLgXqm3MQhXQdPN7WYsNqQdY3ZVPOCqByxHBMCs6b-i3eoqfklsulU_ek5No9T6y0liViYjY0MVZPo5klizdhkUBA6NSFXlL5dgRXwoBRqXhK_b2HNF6M5x9Q1KoWwKTDnvGoT_l5owqD9xo9Nvwy9K9b4wI2vSWCgFYMZ16Y2P_hEoZsGT1-X7SAdeo94jsqs5hNBo3jUbWYz49UPtXaEDbO-QLkNzWKV8WZl4BIOzLQqsxI41eUyPulVrvohhe4zul5sFSQ%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996.0,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=2430&ao=1110586&s=58&guid=0000018656316cac8e57b386dbf561b1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e55b4ea5&cb=1676483325458&jobListingId=1008461478278&cpc=878687325D2A5CC7&jrtk=3-0-1gpb32r6fklvp801-1gpb32r75irmn800-62111e57634f0b34--6NYlbfkN0A31XGNXXNJiTryrd9x44G-t-JdxyidliZqJoUz8Ucss-SpiLISz8pnPU_nAHifgPsfzFmJ7uNqszphbyYIqWK769zPCPOQwYKFE_n5BKtIy-AJkaknVIgZDJrKlXCeUJ7BlUO5fO-FyZT6-9n2QEbxALtpwhGMVS7uoAkh55atx-jrM3ec39r-4T0uvl15d19ry-tr4V1waXR3K3VRtq7w9NfzeWuWU-3aqPTCRuUPwNa8TeUPj_jOhabUWJsIaIDZ6ZUtaSu24eR9pnZOi1f6VjYDgdeXT37lyvpqAsPLBGji3bKq3whLQpNGvdFYtxx9YbvQfoH-dekchahzblLr9BvgfnDRotohK660JPGFy0X59s0RjnUuqBe4jH-R3ByEoga5ehLGtcSsZgXmqiWvoZmh_MTWDw13CRXq_wEZnvAE6tA-uYGkWCEoVy0XRkJoK5tJ-TlKNk1g2OI2-MHnlckvplKIF46PnQdq3yhpGpkeai6mR0eTfzPF2ClbeQqrtQ9h_hAxDKMfuVBaEcspsKbs-6NI7fRQIVJa0SW0oVclo70zB5zkQuy9LU0pUgk%3D,,,,,,"Parigi, Francia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=2501&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9f48a4e6&cb=1676483338990&jobListingId=1007898465165&cpc=4290530157F20621&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-eb5ba03ced2f53f4--6NYlbfkN0D2cK_vPyiiV-Pc4TnFz8iTkk2f5yRWAfvU4_R5SvLBEtfQ1cuKMjrKENRYBLkGmN6Kii6uvwtQN_aPREfGEhxc8rMn4sZHhliHKFTsRMDlspGeMYxKwdRWtXFAy6GAVvDhtjQMPdWKIToME0Vg5vB9GwQD7uHbq4kT2GGh0kIXJoLDyTBTfDRobn30tWa8gk_1aAo5xMSKI7AtJ4Qmm76qTd4l1hILMaC9lSDoNEtDll9FsfibOlrUOUVTe4zUGSU6TZE_wxHt6buBBy8syBdBbgwYLS9sASXy7ykr2ZSpftq1XsECYQqoPctEHupx0Yd3hw-jwuG_fvSt56so63ssujIx-kH-GdL9dB4CLpkirVp-5IuyuB2LaIutnY6aTHxbByWOLDXWiRycilIenDDyni-E7Bhyy_6XX3fkd4-2LhKI9kF5tQU1qeOWsAtV-FMKlVNtRQomMmxOuwvBLcfq9Yuh3ass-wXXAPYV8PS-0KLycasqp2tmyKQXXXzxjPZuUrSQqKaqG4TCPgYIdtsNijK_PwCaYWtJZueCs4LuEnO_oznkFvAvS2M2mDlotVKeW4E5aWkcWI3nIUyt6uDz5ChJ7ChFmgEQUR61b9FotA%3D%3D,3.5,3.5,3.8,3.4,3.4,"Newton, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda quotata in borsa,$ 1 - $ 5 miliardi (USD),1986.0,Scuole dell''infanzia,Istruzione e formazione
https://www.glassdoor.it/partner/jobListing.htm?pos=2502&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b7c5f271&cb=1676483338990&jobListingId=1008468649419&cpc=24BF2F2386F532EA&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-9141b01ad6c260c9--6NYlbfkN0CHwkHUaJwTUTavdYIO9Qc9QtoysFmP0ZAjxBNwoN77snhKjI5ch3vyLQ9kjYbg4MrbjIZd8_x18uUSW-Ss7DFBqtPHejhJx9TOZ-AGl3e2HqMS6bkzLaaP2n1kd7NNYe3SluBrhUCBjNrelAwBRXj3rMEQZUVuXSUbThyQEeRIBG7zlJilZYzW-eQ8sdGai3Qf8MsCFHuqAhsEK8LydInx8v7WyzM-2fEcBvREqNXKQ7nmT1pNYWqP10cAEDS_EjMzvjKZrpdKNnCzxX44UhzODA0_tp7TadEwGt5UjMoVymZ-P_drWRFYJmJUgJkVzNGMYwAHnIVT2QR2Cfae6IhjbNRMLgv9hFYVXnLVvUKdVemKFhBuppk4dGoAf6r2jHGDQr6ziU3qMUCfMLDsyWoMOXlQjlmDCnOarGPa6o6jEs4fQD1D-j4hqx4CuP9sku9Uk_7HavliCVrkGh6RB-H1j0tpTJk2noAvBds46LiaUHNoJRtf9AOHgo6KAKv-oeSxcVPp5ox_zrq4i_Ark8336hWbBAv38OUIfZJueR00-PKHPRvVe7Yz09_VI4TSKsp4OgQQp4H6qaRJxpKdeYr8kQBD6RCMSiQ%3D,4.1,3.9,4.0,4.4,3.5,"Dublino, Eire",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2003.0,Scuole dell''infanzia,Istruzione e formazione
https://www.glassdoor.it/partner/jobListing.htm?pos=2503&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9569d034&cb=1676483338991&jobListingId=1008437524709&cpc=52707B81699D15F2&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-248e27b001a26c89--6NYlbfkN0B37pvkDXz6BnETzzh3IrtsxPK0glNB9IfcgNio2MHaTySl9rQSu9S-iuMHjd1WdghSurVdl9_zhBaME2QQseoX0JFzNF2WizGtNUNlPGPirS568a3fJtpEvVl-rQeYnv7b6NR01yL91LhBZcv7-rprBpXzOof58QRqqAMNOSzsWosZ-ZMQAc0aGFrmUm2OsNkN7gwtzB667axsDHo12rv9hg1peywPniZch3S_mqGrE-BVIgMfsXWYedsDct082vNtSPjudVcVUet1tRGozgLkRiJnV78mzsnV9N806rSui5M859y1Tpf7BTJFd4MGpSRHcfsBGGp8nMoH-ToiKhyF9RvneqJD9iOrXdOMm_KWRMZEwl8Uf4U2I3UPVx3TMGGeGP4l4LVKOE1579YsBiA2vSPQo0SIU-vPA9ZifItLUU2pcc_EgEIbCJfo0EvJS5R-CM3BiyRgsgXmG6pTqdhhE4Hy3aaKTpDwIbRLFXArHJmUN9RbYh-HflUX2gaUMVgu_bMZxm8BSdL9X3BAsDAY7RGcz_GA-ZEGNDR7ndWAUoM4rIodB6YFkfjAkFkHwLcHEIJH66ycdRwHgyA9Riai,3.6,3.5,3.8,3.5,3.8,"Saint Louis Park, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda quotata in borsa,$ 1 - $ 5 miliardi (USD),2018.0,Produzione elettronica,Manifattura
https://www.glassdoor.it/partner/jobListing.htm?pos=2504&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&cs=1_14d5d120&cb=1676483338990&jobListingId=1007997758087&cpc=3BDFD099D8AB9A68&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-da90d23cba06d3e6--6NYlbfkN0CbF-L48tIuLwbTLWlfORyUALKslc4Ytk0Qv27ARKjN1vE01Q9Dg-1UPORQ4L5vOW9XMZLFnrBwJfycnP97qe679KKCyFVaHmVQ3lrR3EK23M7XHE2UNhiRWe4MkaHcYSr1II2Kubd6-GqdtwSPUhHwhCGUr2PAPcOOKH2_-O17fLuBolUkWQZnqezhkVKB0hTibNweVHlIOo-EVDPwVN62SCdKWtUr0ZALWm0hq3fU0sHs9KJ9nSaJNK6z4_mHqEcCvq1kqct2YkGQVoTQp2c01_E-Q7VW3O4xuGvXpwejItBxGw36BFOgxtKTeyhPr23TfKtCZYeMSgh0aAZJV-b4deJ70FzXt4As9ruGLoRlwttuYKwvk9gSwqNC6QJqIi85tzMv8OftfLDDvKn00xxbJVPup16ta63RvnHvX8Is5YLMCNwj0_cj4AoVP-WzOhvFrMHb5yeDNPStR4C660YHUNVcCuEEDLo0zDBQg4UgSc0VVIv3ATD-kk-JV_a44y_rVbd1IxDDN1AJ-FcfQ53UEdSG_S6k9Oz-VdRTQrjQDcUb8GfwdQVudAKMACcgC8nVlW2LxRwMTTbQbkrvc_A1QFX52OrkV5S07cAw9J6BfTMulrS-_0QlXwxD_s0CBuI%3D,5.0,4.8,4.8,4.8,4.8,"Amburgo, Germania",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2019.0,Immobiliare,Immobiliare
https://www.glassdoor.it/partner/jobListing.htm?pos=2506&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f5194c5b&cb=1676483338991&jobListingId=1008454617792&cpc=9A96D6093D59D0CE&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-dca8892b76036b51--6NYlbfkN0DjXaUN1-6gB44BdyanPwyWv_leT95rSFs8AQ9F2uvrFr3bJPJ_-ohTkIwWjLXTeZAremPd2WUS6XWebd4RjyHOM6pY5_R6Pp6eBSENahffbYrAxJX9yNvQMhJdL0OxQTnd3PF90WyKOEz-h0zQ4-Fnt_qOvaZELqsvogd_65adqrvFiKcfdDv0jZngtFSWPcFSyUvc9BwmNKamsX-Al4JdLmBKQ9ubMriSGTssIXDRdUuZT4bXJxKHd2rXMwEu0IltJlu7nFk34z5ojdApQUZnA8SowqpMVV76B77I98rtW5jQHTsqii_F9MNOMd-zwaho2Sds8D2MzFl23rC7dzBMWgCiSTL9UWMQV2MZbg-aYLRAciSd_YXoYNXwsI-7_wBnZh-HN1ubNL8nTDtsx4et5iRfP66c8H8lF9PZK1mE1U6tdABlEFMEiUcJhPkvkJVBVUhRG7wTJKWlS0pJdzQO40E7ZkzuJxzy2w9Y-HEYnf4kvomNnfxyGa1UprVWvOJhoEhwN2iscMeV1Vmc1lTkwHPaQWtIApJNJUYA-TvL5hJQUt-5rSPCWhRLW9av0C8Ku88yOEUlHOj21pbaKxKpMS3HqefMizZvfU7PLHllLwkcjXIZMOqA7k8D9zJ427u2-wssowuP02HTddWjV8yfAV-a8_HE212QR_TZ3I_T2BkN9PPM3mkOS9Nc5gjYeWYvM2B-ff---w%3D%3D,3.3,3.0,3.6,3.5,3.6,"Amburgo, Germania",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 500 milioni - $ 1 miliardo (USD),1977.0,Immobiliare,Immobiliare
https://www.glassdoor.it/partner/jobListing.htm?pos=2507&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&cs=1_3fce0c7d&cb=1676483338991&jobListingId=1008468478215&cpc=B05B6D422C45E27E&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-979ab270e298d251--6NYlbfkN0DfmYQLYMrU8gNBWZWaZelSo2q88YgE4v4gC5ioDP8-xKLHXWwCf_EFbEIxD47MzhacBgCyjbGbAyJpculzIMOSEKMUNgushUjJxZtUcylJMa3UUEIH7MZUjoqS43dDEUv9R0LbuGzbY_qPq0xKftXVcGUkDTiGnbHiu6-vlwCFgsjD8gyEsjdEPIlBwAgIp68GVQOshPMIuPXrcdfnKi564bGybZPYi_wxco4LraVeJS-JA2Z1oEB75YAGcWjfT8VcXbaYJ68A8iY8BM1s7psFIyGxIeQ57F0EpxjknzcpXXWNQK1rYMGAzS23qqpIlimAjjrvtZDXaSC7G16JohZ7TPEQs8OZL305WeTV51jrxyaUsDe36rsoT1V_MvKPxYZOY22K1wPPePHI77hOjnwzMVgLsz6lr0Z582gFL-JwYJ66zubftCa59KiNBp8OoqtSW5VjArPvJK9RBQ6LdePLkYYX-VZavGZOcbd3cQh0pzQIzDgOacBhgkzpCcdJbvoBZ3n6Ha8nVGtKmmd6k1hEZOvXiS-Jnhc5JeTGLyUxgttD6FPVmnreQKj5UIrPsRhBHe1LTheYaBNS6TMs2_Y8hSkudpllmOa3rFEo3H1udS45JdeXbKT51ChmlKBOoYIFiM9LgyDGMhjUVmv6KGFtykWWyUp3JVHKeIiCJTmrDgcDJ1O1moZ9bXQ50vtxOt7cJdODprEJOq6OMZQwBZhiXpCyymf_G7GtuLY3tSksyw%3D%3D,3.0,2.8,2.6,2.4,3.4,"Lione, Francia",Da 1.001 a 5.000 dipendenti,Azienda - Settore privato,$ 500 milioni - $ 1 miliardo (USD),1983.0,Soluzioni software e reti aziendali,IT (Information Technology)
https://www.glassdoor.it/partner/jobListing.htm?pos=2508&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&cs=1_98f6b0b3&cb=1676483338991&jobListingId=1008468503203&cpc=6BDFADFCA66887C5&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-155a22786b8c4264--6NYlbfkN0D3tLGfeaywPY0GnJXtjN7kia2G8WDt-spUdWeMMEkO9Q5xDcuPpz5fW181Q7x6p6lallvU1gmxCHhmPJ92JqRHoz87sfhtjZ34MEvEV6iHfRLTfZ32cV6Ebj2fVqmz0jtwYcy7IIZYfnftX2jNuQyZNSYQSfu9zurcri91k1DT7q1eGwCMsdR4K_cmYWMsbMDAn24VgUS5VkMXaIUHLjFiC2yF2yuqS0iXTFFKtcb1bZ8m_MdW8dPRKwsj9OdNzfoKhUV75Z50RGankwXBKRSqs1WVf9uVfFdjv6g7u1A-DSeCicIg-8w8WF3f7Bh45if1oEJObSWndFaJBJALnNWL6XPMyaGyGZlvbqRwr-uuCCNfe-MfAveO3q9hfsrrjXYwk4tr6m5ETAZif77c4Fg8zK2u9-V45YxhlU1_jOVDs3M2ko3HOzm6qP7mkNoI2HtILyt633yWidJGO6YORMKQr0xResogs2KoGnA-y9i-cR4OjTxJ1UCL7uFW5eRLuO-EWLJ2Waicksy4FdIP889qip4ztzn9PNTmDvpIs7UDielkUrMXtN6oyoFr-Nt89IPsxyv5akSA3ZHWW-cqmoiMAvP9rmEg1zCAwAZstMr_kxsDXHvinZdbmUz_XP3g9roas5l04MiY30-kbye3o0nMV4K8hwqmtIM%3D,,,,,,"Madrid, Spagna",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,,,
