company,job_title,location,company_rating,job_age,job_link,run_date,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento
Marion di Emme Group S.p.A.,Consulente commerciale,Nuoro,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2705&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f458ff09&cb=1676883356696&jobListingId=1008360605579&cpc=F44B5BD681589083&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-e4e0b1105bf2f1ec--6NYlbfkN0Bf6SpvFAks0P7WlvdydL4-TMXhfTE1wcYF18NEx2q2VEO7egiPGX2wpSEGbSXOi6KFMjOQd9dUI75b5uWlkaw5gviJPRBWK4mvhr4BllJg96_aBTjvCkkMwl4EfQf22TFL_XF0qv2Dj_Br7UFAdyLPlkfyhxRLBEKJC9s200EtrBkxNPuqfw1yAPI-0-DLueQmgVqo0wWlAQkbz-rF9_tO8lshPH1wAxsVo_zYAsRblgGyIj4GjVGexOHmtYIJ862ohFNXO1DH37BdBkpKCWo3ua1UAMSCl6YcP0dWHtU9yiwu7NAvns-iJhhswVG1G0Fep6OIuiCCClt2yIuFotiftashGC__MEQKKT6a_7eg1Nx5uTaT1gHoxgEJHk85vlH2mS_uG1o5Md1p2Z6JtfXQIuvtCBhIdf2NOUsUCDSiMFARvOwkTRMnvoM7Y4HYOKjDgkdVq_ta5a2bhW10BxUfd9JQln3A5KsQXpnvaU-QCvxtd6P8ZE5RiK_i2mkstLuOJjPGlH1m8gY2EyGTsLHcz4G4y8oF_Rh05tqj6gc9G9zdaKV4-GyEchrBkAG-SU9-6QG0AHttegWKeAcpWlkesMr-iB8DS44%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Soltea S.r.l.,Ingegnere Elettrico,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2706&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ff0e04c4&cb=1676883356696&jobListingId=1008188871680&cpc=D3F7CB07E435E2D0&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-5708d0c4af496c48--6NYlbfkN0Ddcnq2VFZOBqO2z63GwiTUtvQ71HjfFiSh6qqMva3d6dfcz9IZH_fcfurtF45O6el3vkwAzjRG_EkV60Gtki8U1DC6poDI5JECSJ9q3u1_Ofu8ijYJMnmaXjBoHRXlQx2OW8pPeC7Z8M8NRJy6H8AUMxTmi-TBc_iWo5v76xh6vQ3OppPOY85hraKn3d6Fd1vYFY1oh0V8N04525SJkt12nSCrYYkYcYoF5OEQx2WHdNFGlCMJfgj-jDKMcUJvbtB4hB5o0xOR13auwfo7G7HLRznqV2vwrYcUW2GL4_yV_bTWc-ViQHkOn7UftdTYGrim4wti8gyORNCYh0IUwVVidYHSwGd2Trm2RdkwkpfimH4Y883tI1edmyiapNCvIVNtdxh772x6Sk4hjpXXppPto3gS2K0Iy0tnAPs6uTkRQNIS5Echfgh4lcyQPTQ7UL-8nXYaUzSecOJl83QD7rZs6z3O-aHZ5foVIdK-Zo9RbLktEz0b_2LuGqn2L0r0qJ5hO9YI6ToiNvZ5U_eFGVZvDVR6JXAN6c7QIjULAWmY1HPOGCiMOZj6zkxY6iWOuoA%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
MioDottore,Rappresentante Commerciale,Sassari,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2707&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bb41aac6&cb=1676883356696&jobListingId=1008475690721&cpc=F2E91DB1AE7076E1&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-d53d0fe9e372a984--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfTxGtEewmz-7yXlAl9m-0bsZgmQMy_QKkHBgEmJlyoc4uax9hXiLPXsbh4wj6GdFEwVobk4PyU8DcWC4Q7uy-VdsY2ag959Zav2o4jCFUo0liQIm24Nj5KgIpVZLbboXxYk5hYqaBV0A1l0L_kkXDRTg9SzDIhOXEb2q-3OPB_7nwGdnBgi2buJvmzgrIpyYxQMwIvYaF3SLfrE5WI_mZXzO06JRizqznGpMua3F4V_Jb-waiPRnxsE4yEyS7Y7SCNLY9V5kXiYEIL2eO5QMSYM0Obi2UF0QFh5iIfKTbGczKCGLJqJXY8Ko94kdEAFZnbrqcFhopepjQDWmuSo22zLSexGnGTe2FTg-EH4PUt83sHONMcAYgtYbytkW8WQNb1KFReEardZtHaj88IjEgWsE3TDwZ1LeVyj3hY75ri_zF5GMXxE-rizPE5mR2NraOs-zUt9fQGH5jJBrz8Yv85oyQL7LySLmPK426WaGOVUFBgMWDoGCRAQRBLhKt1xaBazv-MnV5BKb-lMIMGd3QAJOjqMAEOk_LlWTULl5kpV3yKBdw5EQ17YPqyDdM7korQ%3D%3D,2023-02-20,4.2,4.1,4.2,4.0,3.9,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,1996,Servizi per assistenza sanitaria e ospedali,Sanità
adecco,Autista,Cagliari,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=2708&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&cs=1_6646d697&cb=1676883356696&jobListingId=1008481189763&cpc=81AAE51C33FDE227&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-9e393026fd52a7d9--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKdzY5G2Tp0o5Usb_PhEL6DtRD-IC4RSF4huudmPtyEVPJgLrDtE-3r3lPgBuEvOTL1UKWHRnxO_5oNANcyZVpuuHmk3m9KPQ4fITITLNs8pKPAR8lwtZZWTUobWuuocxr0LrceZolGkwHLEIaP8ILG4WO9jEU6bE9RXLW6jHF_8NxRmgcv3M1NEer7W_iR8k92lnVOayJCxylRJK1z3xUN86GiTIDqM_PuGUpWcsMxA_4HuuNWAFXgULO_xyDnxUy8qFY3zZj5WxM80NtZmWSztSkwz-aoBb3eXOuHXjfLowt2MLKPYfvNXFmV4SrKRTALXytgClGEshAOKzZYOJnPCAd0ezwIXU7gX-dV67L_8Xl6BpVR2wpzlO0qO0gdaEPF1s51mHA12e06GQE2OnQ14IWsXRXl2KRUAt21opN2SekJZdJ-sYzqddJ1nQp8f5IEq_W9SvHPV0itzAsaAXYcmbLc24I9uLrY3MemdVTwPry_nFgTOusFBfeSV34W0XncO3g92e6TdAkK8c6LYiaChoD8xquON21svGFQiTM7k_zevAt_gih610gm2ClBtXOhmX1VzMIws_oYpMSxpNgqaT743w41g1kBCs-uxz17zWMTqhyVSQhcGFC6VBu2Jx9bcYAq4zp-dTRpI39QdF16aVpytaXtYZIJNUQmW0mDaLm4Zj-t3hfMRZl3GZBWU5JoNphwLymTyq8Lag4E80eDAMLL9wry8oj6qtMO6rIdbEML23Ig88kC080CpazLeWOhpO95f2FJKv-14QK80Tk6k5qSiB0XdoH3QTu9DJIEr7f6RHae4F9Lg%3D%3D,2023-02-20,3.5,3.3,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
adecco,Farmacista,Nuoro,,25 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2709&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&cs=1_c7e78624&cb=1676883356696&jobListingId=1008428775534&cpc=786328B4A40DC555&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-0d2f81e9fb978cf6--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKzkjyBSgDOWMTngp9smi6RLOfZUivgPNurTDSLgi4e1DM-7dqnKgyO2rNeZjD1R2-1ktvWN4Cbylp6BqH3_knq2wDNMvFPRX8sKTy7nksRtKe7nFRp7Kf07rXEpa4c6tN89ACg2u-aCkrPrwDOkz_XL8AJ1RR5hXkFfoVCr-SrKhg7q8Yw3sXsLYYV5HFUEmx4VngG9uVZmVR7lpR2qKFi9GcpPNrxj5RQ0iPymp4mj4F2_6HzKc0N7BZOoh4Q6CcIKhY29l5kwJ9v83DUBF6elFyyN__5-8TSYAriiAk_xezaZpNravpppGBEnANx4uVr4GCQGAeOfbYHsm_w5JXkxer-KQP-_cmSzWXP5laO_rmv-wtezi-ipDNSHtO-Vd_0rJhz5NY8UeZredbtOtD8kMyfe6gKZaEUafUt_A_tPa6hTPC2iE3MAAvoGkqk_BHRTg7qAO9D8fFC8VZkinajVoZ-JVHps7vbpYQUvb0Z1DNowz_yvuViC-XqRt8cO-22Y2s-0Qn3B_-l6-gD1SIV1cgvv_d16R3M6QK2Y6E5ojS60DSEXsleBnw5kb1488Xeex-m9rQgBl5EyPF9z4dxBDC_zxDgBx8X3ar8BX7nfE5TOun7dZYvfwmho52sjApaSsQBvi0xVueXSGvkXSmUe10jJAs4MUFAyejitcbnLM1EJ7OgP3vfhw02JM9J-h5T3hJXF0oHPA-iQyrU_zNP-16q9Lj_z3AnEDhM6XSivEp7X-toWX6912zPoip_Gsz0A0qvLiHUOPIXgEXrV0kLg%3D%3D,2023-02-20,3.5,3.3,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
Ac Agency Srl,Operatore,Sassari,,18 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2710&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3d0c2199&cb=1676883356697&jobListingId=1008443911595&cpc=65CC663E25211861&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-f6633ec43dd4737b--6NYlbfkN0Do2iNrrABGoaj3tb9Qsd3fK18irI1olGtbGaREG5mLliUOyjmh3g2JbXdeIk6-kvSCu-XbLC9AmyQ7ab2JedB3INtpuKWDqjMP91-F61vC4lmdU6TiPg81Avn8xEWmuco7I0nwx4w4WUhBRQheh7v5rtRM1YsWMM8xBwx3Uvh18DcATfXD_jL9s1-L5fDgYY6M9-nWHkx6nt-kZFEOseghj0NwXvnnGlqS2jcJ-SpZVQ6uVKJuLMT69O7rS9gOKAh7kqfUqvqvvxFdsPfxqiwYp0n1WwHvw5PpW9rkGR42OFi5iIv2s6K7wk5T-JDYIMJgMJWpNiaO2BeWCQfOOEhREcHxcXQVOf_7ODx6F93G-Za-hLBTEeMfF7qqLf3Hv5_0eoRXxPK_Sk_ayVGDdnkSUp51v3x1kehoKBIUe97-7mntElqyOVoHVNOeipjM6i8w6jv4VYW-xBHzWCJcke-wO3L86PgPXviUukq0AtGKeSAsPvRScKz_O_Wy6Z6hpRUTTZl45mztjFAANeZFdRlL2ewQ_rIrXGDxsljm-fZNIdRHlKKKh0P-v9mCavOrFJxHHoMkB-LurQ%3D%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Northern Power Systems Srl,Responsabile Della Manutenzione,Tempio Pausania,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2711&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_134d1cc1&cb=1676883356697&jobListingId=1008385134020&cpc=E04C949A9101C6A2&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-ab1276b61272db4e--6NYlbfkN0CDD8AAzXpvJWInYo0DHWTtjDUTQTaeDGdp5rDKB4LpTcgnPP6D3ZZD_XNzjk64c1K26qYQMyJkarNccv4JAGTP7pHfK1_A6OGRi1x5hjOIZ4OZW3fEhP0vj6g46KuGwDjz9j-nzlMpvcbzMlOjHV4AIXK5uZD2wJT0htSkhLHBlBBd_IazSES2L7SNsy9GeuT77XQYlg2Oaz3gsPKkTbu086MBgzSL_cctkhLWWN5_-5rGV2uUhJ1kO8jSTQe7UYfoXrM2x3Fz10KaE754yo1ClzeVxlnMi7QskNdYZSg4AZQujoW5esvvIEO9vukHjVAEGThKpqK7Vdb8XWzsSjktn_D-P3aaeK9ojNO3-uFvJAIemHUp7gd3hXZBmT2dbOV7uRObzELCHSNGJLdF4ULbwqF3iCMQ32hC1NPzsk4G36Ud7Dt5JiZ386ElbqMWwpyVYSh3wgUqMrzYcelMhdc86FJGb6SWwyo2-lMzKxnOzNIBDTni02AxdtuhZL8awCvhkZa61ay_ybg0MVqrfK3Z00T_1EFK3zIrKWBqTJTrxycaJXQFem3kEDM3FTtdl8aon1EHkklLEbgnJEJX9Bn-,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
ArredissimA,Consulente commerciale,Nuoro,,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2712&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6d822e08&cb=1676883356697&jobListingId=1008454094783&cpc=AE9F6614D4EC1B58&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-ecc804e86a8903af--6NYlbfkN0D5l263Fbde8dAFNfGyxYdzTtGUeHpzFK1aoDKBMQLIZrtW9ZsVaPf4TL4n1UU5SuqGkWc1xDJEsCyVs1HoGCHAhsjUuTvzgO098AsJcnkvgaPFN1EWLWEfaY_E9Tz3ttEGiH4GLDTRYTJdRrMx3itfaSWp9K9e6YUInND231NgFUxiwGr-MeWypFWbTpe3UbWQmpb_JlPJKarP06sMAIjFRs4IHcTLKwcwDHs_AgiVuEFPQFxR4_8Nv7gruJJk8xEwi0sO_5lbj78nKnPVKMzrcP9fKLB8yMRayt42QiBqAVVwdgW2q_0T5tbiD0HmNC3CgUQPnQFDTHq_Lhzv8nvzQy-Noj_OSSF6siOhsIpVDdDW9sQi7g-nQZc_GnaVX2ERuCMunvzVMPHUStSYnU7Z_tGTEuVDByC-ALSEvTZq1br1PEn7kGnsDzy4qmlHnIssB5VVDhwTQ-iyQ_ucturqumxc8AcEzFIWD7Q9iLtnWhgDGtL0lPbIq9YO5E3xbV7bl5T5qVZGS5XLWGAI16I-kA0OVwsp_tZK_vbbK7bifVu0Mgkb66lJPtC70HVteWhaPVmGgp5dG34kclT7YBx2_t21wPm5P0gBM7nK_uSIqrqFirKGFKYNoUBhmkqtIQD1ZEIukjiOzao2kcERznbq4UKab9lAgAeFfQloOodtZCBOfXZS2WH87cb5N5x5RAM%3D,2023-02-20,4.5,4.4,4.5,4.4,4.0,"Castelfranco Veneto, Italia",Da 501 a 1.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),1995,Negozi di arredamento e articoli per la casa,Vendita al dettaglio e all''ingrosso
Facile.it,Consulente,Sestu,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2713&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ae48b11a&cb=1676883356697&jobListingId=1008145082584&cpc=9FFE37255B2C047E&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-2d4669e791f789ba--6NYlbfkN0BmDrR7OGR9gJmF054fDOj_Irftsb9Ib-ykftL4-GTXRCGSkjph3fWfRaWfCQT5_RZIIwi5ZOQo4KHPlotQaPWrrPdZT1b-FA-vJKOIGBrAutlSGTJ4f_4oqkp5fRO8pUuHjCOh2_viFsl9XF48PJnC76ENcr34roaHvgjO10T8WBSS53V_EEe1QBM_9NYjiDp1iqThWOY2FDaK4br9eXZJEzw_BcknR9NTzVxIftG_0iHnu518evBe1TIjM0pw32YbWyFG3P8JTxIEOQNQFwPAQMIpBfrcHnSOEFyhddEp7rpoEKLtq8HLzTrpReacp5DHSNxh9o-yVjf4juCbH_MaZVMxx0rGuCSgNrG8_kyBi0fC-Yt4qM_gjVHHBUqnLCYzB4KapYyq7BCm0Mb6P-AdCXF5RPJKBfXjiy2AQUdZvf6Zv3RggqNVPeSn-SgVdRnNTii28ctsKKX4dJwB6BUGWq7OanrumxET4ViDn-cvYpSrR22JAgOE9ss5i0NB5mQGL3JnnGUSbATNG7D4wWMM9qQMZ6bANBkLDU6LpSZssg0V1Ve2zKyWRPgUsMj3qXbVlwYVZsnBkAPEPnbYtJIl8lE6datXwVmAi03CRZfNMIYoxohCh8p1EMdX4tEC6zdaK1XO85_AdB9MNI3VgaWvmTvLm6mMNeo%3D,2023-02-20,3.9,3.2,4.1,3.8,4.1,"Milano, Italia",Da 501 a 1.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),2011,Servizi Internet e web,IT (Information Technology)
H.G.A. S.R.L. (Gabbiano Azzurro Hotel & Suites),nan,Golfo Aranci,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2714&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_581d89cc&cb=1676883356697&jobListingId=1008412067841&cpc=883DC43018083D9A&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-a74547245ab5e051--6NYlbfkN0Bp5jsXHZeFu-nlDv4xLena35KFbaQm_TvM_ja5ClAXLPJSjb8V0GhVJbKB5YNgmvCrtNmwy3QwM-qhw3fR9U5MwZr6lu1i4vGG9kM1Y7d6yg6PEbKg3xN-Zrr20JfJf6WSgyoL5DEQM2Yq_YClXJH8J-FFJRUXBKAF5N18pc4E3UqG95oEHzXraTAh7IjOOEtUS0CcpSs30SXYMm-x8iv5jCUNZ44FYbSPWTKnWkKbk5-meGWVsc0S_xp-CcmDzLEPJr6sxFfmILy4DeUDNPkq9scsQDv3Hh7HhqpSCNpBayPSj4_KcgKAVBrFx7XDhivSkOiDGJxfASG-PxNp6iODGLBMvDrN99DwjlQCnktrxtTBhlrrXewqFZo51zpNCqa1tePzXq3WT57O1w32gsu2iMwpSY1VMjlGxOEBgOlMzvFdXxbVblkoMUbYoN0H9hEoHHEvN0P-hCfuOirJ8k3jcY9i8lpvuZiyEbzoIk6KOhn1wQ6IhK3sQm-0eyBV_vdyo-2EGv7GTmXHtycRh2m3TEDXuG1cHZLra_BJ3Yfv-2fB51Il043osli9pIXpq0pJ01HU-ymeHg%3D%3D,2023-02-20,,,,,,nan,nan,nan,nan,2011,nan,nan
MioDottore,Account Manager,Sassari,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2715&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_27319ddc&cb=1676883356698&jobListingId=1008475690731&cpc=923E3B470662C757&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-311b49f8caae17bd--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfVoRXwjgW0IHOvySYAs2jIIufnPF3ZrcgZGV1ucCWGY9DBU7wnWuNnmUFaDZ0OCrF1m3_fVAm4UBR7Mrhtitk6fZp8rdEkbx7u2_sPLarfiPubLoTmGyYjgoioWxvBsVoYqW3O6sNXzAw6ZXAND-neTm0e76g0hnaq2Jrh13DShQkKOeUqi-Aq2Oen8wUbCLDFj2YISwJzd6-1zsCtqsuQ_n_wGxeE2ojEUbc8GFUEhzPevRtk-w_84ZqVhYdhtQ9snGh9-IMhQOQuqi92Ddb9eFooX4YUkRvfIXyK_BsRdBCQWzhcVEHKYyBf7aweV94oH5R2vFFawUsdmpPj9tkOXY7aKUWD8wzsK54EIubWVTkKnTkbv2_dXsS4IiwNrnvMxRapSrTt22vViXnUj0bUUIRP-mE5woN8x4J8DY4rkuu6LoHa9GtQf_W7Lg2Ai_YY9brbKVnWrssPMRTqiSQ0gYVI5StzVuI3b-pJm2uoRDIG_gaZkwLXkO1IVAVYCWEKShhToRnO-55OLAJMxODbuH7Vkzelq6ZmQqGtIdpVj_gVmcr5TG8mOMrI0mZgregTFeLFBysFMGrCk9rAcQ6T_k3XwuhJ0ymw%3D%3D,2023-02-20,4.2,4.1,4.2,4.0,3.9,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,2011,Servizi per assistenza sanitaria e ospedali,Sanità
Clinica Veterinaria,Veterinario,Sassari,,7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2716&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d978c00a&cb=1676883356698&jobListingId=1008468182034&cpc=AA7790897323AD50&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-48ca366cae615086--6NYlbfkN0D-0xedW8ZDd0Zetw5_KbNS39thrh9MRIDCreofXlwTdqOBN312PyXBXIWWKXcRtymMX97kdb63D2O1jK716N3CbywDksF_iuqJk_NB-8q1tppb_5Gd1aUZiRRvv2dVtbAS7F8OCUdgIfvCev01WWVJvT_qzcvmAYznsHrG5_pp9sA7-lPESSDo-gTXH0zM1o3HpktLpSFvsYG5HS5FWJVKWecAjcpXrjbp_M1wOvfcBAsoapdluCqEdJZ4Qr-CA6P-8CZqJMPIksPv74bAMP-XBA6l33Y4cEibu3Y8I9-_-WComK5OmVKyO8cHDe1l7oKovNlo3LclGUbbLBzDpxoMJMB2Ny_G_gpVCflo_ee0xU4fVf5-3mI5qjHU-pwdbIE2TXKqR1Y4yMs3_JXjYtV8Up_L-Y5-1wwI_FQvHd5yy9znheJf4CXYmNZ26eqXWg2_MWLRFzPsq2HYMu4qmO2nk8oX2JEB_bDfNZkbtUoXie-QnbxB5tfuG9l9kzkL5X6yP0tjDF8NegbZcfypDuxa8vUAgn96t99u8gfS5Z8qPvQvPLkA_3aIzW6r0ljhpGI%3D,2023-02-20,,,,,,nan,nan,nan,nan,2011,nan,nan
Tecnocasa Olbia centro,Agente Immobiliare,Olbia,,19 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2717&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1dac99f5&cb=1676883356698&jobListingId=1008440099996&cpc=48866614B099111A&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-dec820c719aa4301--6NYlbfkN0DprLnHrRjAgYOluRwwX3ULQfF6bucscnwxGXKsqfgkUBVj9vrMsr5bafiQy1xng15_hp0KUHo6SYF5OXXt_nMpFfZspsunYHkOwXJG8QHSbSPcq8UoYFQr5eEOobS36R4i6bKnzq03ZsDATUSYVuMUqrAgsvDWfyFAQId5A8-S4qnX99LPgMa9gG370iqkP1Lq7_2ii5d9QLAb6--Unb6ILW95Ilae9kLP0le2hdMFrdnaCYVyMXH5KM58LzkD1WBVQNtT4Z6xFeAj3Dg6356q8P4LuPEFPTU62VxveDbdsoHZjG4UZbn5ViynJKxnLTu4Cv-gfYoqAy7iVqUlXJBaMGSYxNNDvfqG_FrXAw29mFo9S02S7RLyVg2Lw1Nkj5oC6VuMiQ-JT1RD3GPrDY7nkcOKa22tBMJXFL_Rmz5C0q0KRQR5VnU5IpS5MHfUqMdlWLbZcTdLn4gWtw7esnrJL6QtuNslaR7Sc_nHxoy9H7wni5yluoXEtXpjkqo2luQKpoWIcDJq6v6zFPXcwX0YReZOYMg-OBFDdVad2a0WX8kuSie0xecPAyMFp5sv-n4%3D,2023-02-20,,,,,,nan,nan,nan,nan,2011,nan,nan
adecco,Tecnico di Manutenzione,San Gavino Monreale,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=2718&ao=1110586&s=58&guid=000001866e096b0cbfdbb1d0ca1ada8d&src=GD_JOB_AD&t=SR&vt=w&cs=1_63af5906&cb=1676883356698&jobListingId=1008481189169&cpc=8507CEB59E1C6AFB&jrtk=3-0-1gpn0iqpfma53801-1gpn0iqq1g4e9800-2f1b1a6cf64386a7--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw4ZtrBZNFt2m-BozCFoCLLL-dBwtKuuyHyYleJKzKf7x2VvQxRtwn3gMYq5VuxjXA4mLimHqyqQV98q833inq75hfFjm8s1xCQzioUnzvhl3u--PWtUbwTjGrJM4ibtGBnCsJTtcJ6lSHDE_GwtHQMZ_8auTyTvszeQP4_M1Uc20Fjy_jlGn9YuqxJl414b4m8-8sdb5gRclGSTyViiJlkcCcMsu7ukpb_hS0UkU_F8wRq9prAsPsp0Kg8l7bpVv1H3OqDHYuNuL_MFAsQr3uXT3_ImiSX9F34KHm91kJDEhGzH7PNn7D2uaoeD_EYT4qp-S9tnqGQ5D6KhliNtn2CzDdCC7CmlefoCy8l-KI6SZVNKmNfC7RwU4bzaKZ4zHj7MsVgKD0rrOJYwCQSk3YQJiqhXaVWQY0XqIBaxbIQIFgGfYB7Gkl8rv7j0LUwaPvHk_hpvAcH4pGRcIzwwGpTzd1h2JkcOpRLILt1VdoQZmYf2GTCZ8ta7WbJR8PDvS15DnNAuZMKFr1FIWUWxHXw98xG48n9ltJIk922W4aCOm9ImjBAsGW_Jy_aiCWgdawYNO6yLGGtMQLHbClm48Q3WKDfn5wfaSygmhbsX62HnC11LQp0zfEyrUKze2JHah5l7pjIkwdBkv6GUyIFzvh5VQ3pzR2Hf0zWZvW7MHzeKEsUnVbkSB-awFbUemGnFLAaHWigEY1wDVOHRPAXPPjQMvkpy6mgjq7gEzFqkk7zIQctaI3R3C4bE-myFfCAfAlCJ4vgFYNb-9g%3D%3D,2023-02-20,3.5,3.3,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
